svr_id,svr_asset_id,svr_sn,svr_device_name,svr_device_type_tencent,svr_device_type,svr_type,svr_current_status,svr_idc_name,svr_idc_id,svr_vm_index,svr_rack_name,svr_succeed_asset_id,svr_pos_id,svr_device_height,svr_logic_area,svr_device_descript,svr_lan_ip,svr_wan_ip,svr_wan_eip,svr_raid_type,svr_os_name,svr_agent_version,svr_producer,svr_bussiness,svr_bussiness_id,svr_first_use_time,svr_update_time,svr_insert_time,svr_kernel_version,svr_maintainer,is_double_bonding,svr_mon_proc,svr_mon_port,svr_netif_info,appid,zhiyun_ext_string1,zhiyun_ext_string2,zhiyun_ext_int1,zhiyun_ext_int2,svr_os_type,region_name,zone_name,is_user_define_model,svr_belonging_products
35,TYSV190302GF,210200A00QH193002043,TCS-master,NULL,CG1-10G,0,2,DC-Watson,1001,3,0401-D07,TYSV190302GF,3,2,ServerFarm bonding区1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.0.6.170,NULL,NULL,RAID5,Tencent tlinux release 2.4 (x86_64 Final),NULL,H3C,NULL,312,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,flannel.ipip 192.168.1.0 0a:00:06:aa:01:00|tunl1 127.0.1.1 0a:00:06:aa:01:01|tunl0:0 10.0.152.110 00:00:00:00:98:6e|bond1 10.0.6.170 70:57:bf:39:91:d0|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,0
36,TYSV190302T5,210200A00QH193002057,wts_333vpcgw,NULL,CG1-10G,0,3,DC-Watson,1001,0,401-B03,TYSV190302T5,1,2,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.0.130.8,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,dcos_agent_collect|dcos_agent_report|zebra|ospfd|pal|AdamPlugins|vpc_agent,NULL,vnic0 10.0.130.8 34:6b:5b:23:6f:fb|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,2
37,TYSV190302F2,210200A00RH193000275,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D04,TYSV190302F2,10,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.20,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.133 70:57:bf:3b:9d:73|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
38,TYSV190302F3,210200A00RH193000276,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E02,TYSV190302F3,6,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.144,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.135 70:57:bf:3b:9d:55|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
39,TYSV190302E7,210200A00RH193000271,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D04,TYSV190302E7,9,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.21,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.137 70:57:bf:3b:a1:03|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
40,TYSV190302TF,210200A00RH193000295,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E03,TYSV190302TF,3,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.146,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.139 70:57:bf:3b:9f:17|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
41,TYSV190302E9,210200A00RH193000273,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E03,TYSV190302E9,4,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.148,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.141 70:57:bf:3b:9a:d3|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
42,TYSV190302F1,210200A00RH193000274,DB资源池,NULL,SH3-10G,0,3,DC-Watson,1001,0,401-E02,TYSV190302F1,1,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.132,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.143 70:57:bf:3b:9b:9f|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
43,TYSV190302T0,210200A00RH193000291,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E01,TYSV190302T0,7,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.147,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.145 70:57:bf:3b:9a:19|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
44,TYSV190302R6,210200A00RH193000286,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E01,TYSV190302R6,2,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.134,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.147 70:57:bf:3b:a0:d9|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
45,TYSV190302GW,210200A00RH193000285,数据库-DB资源池,NULL,SH3-10G,0,1,DC-Watson,1001,0,401-E01,TYSV190302GW,1,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.133,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.1.160 70:57:bf:3b:a1:15|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
46,TYSV190302GP,210200A00RH193000284,DB资源池(安全SOC回收),NULL,SH3-10G,0,3,DC-Watson,1001,0,401-D05,TYSV190302GP,6,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.26,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,docker0 172.17.0.1 56:08:cb:96:61:ab|bond1 10.0.1.161 70:57:bf:3b:a1:33|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,0
47,TYSV190302E8,210200A00RH193000272,DB资源池(cyberark回收),NULL,SH3-10G,0,3,DC-Watson,1001,0,401-D05,TYSV190302E8,5,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.25,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.1.162 70:57:bf:3b:9a:e5|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,7
48,TYSV190302R7,210200A00RH193000287,DB资源池,NULL,SH3-10G,0,3,DC-Watson,1001,0,401-E02,TYSV190302R7,2,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.135,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.136 70:57:bf:3b:a1:09|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,0
49,TYSV190302G8,210200A00RH193000279,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E02,TYSV190302G8,5,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.143,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.138 70:57:bf:3b:a0:4f|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
50,TYSV190302XW,210200A00RH193000300,BMS(10.128.160.21),NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D05,TYSV190302XW,4,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.24,NULL,NULL,SKIPRAID,Tencent tlinux release 2.2 (Final3),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.24 70:57:bf:3b:84:95|eth0  70:57:bf:3b:84:95|eth1  70:57:bf:3b:84:95|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
51,TYSV190302T3,210200A00RH193000294,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E02,TYSV190302T3,4,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.142,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.142 70:57:bf:3b:9b:a5|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
52,TYSV190302RX,210200A00RH193000289,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E02,TYSV190302RX,3,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.141,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.144 34:6b:5b:29:77:c5|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
53,TYSV190302G7,210200A00RH193000278,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E01,TYSV190302G7,6,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.138,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.146 70:57:bf:3b:9f:29|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
54,TYSV190302GN,210200A00RH193000283,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E01,TYSV190302GN,5,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.139,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.148 70:57:bf:3b:a1:1b|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
55,TYSV190302RY,210200A00RH193000290,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E01,TYSV190302RY,3,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.145,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.150 70:57:bf:3b:9f:9b|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
56,TYSV190302GA,210200A00RH193000281,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E01,TYSV190302GA,4,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.140,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.152 70:57:bf:3b:a0:f1|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
57,TYSV190302RJ,210200A00RH193000288,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D06,TYSV190302RJ,7,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.14,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.153 70:57:bf:3b:a0:af|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
58,TYSV190302GM,210200A00RH193000282,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D04,TYSV190302GM,7,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.22,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.154 70:57:bf:3b:a0:e5|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
59,TYSV190302XR,210200A00RH193000299,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D04,TYSV190302XR,8,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.23,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.155 34:6b:5b:29:71:d7|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
60,TYSV190302XP,210200A00RH193000298,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D04,TYSV190302XP,4,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.13,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.156 70:57:bf:3b:9a:91|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
61,TYSV190302T2,210200A00RH193000293,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D06,TYSV190302T2,6,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.16,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.157 70:57:bf:3b:9b:99|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
62,TYSV190302G6,210200A00RH193000277,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D05,TYSV190302G6,2,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.15,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.158 70:57:bf:3b:a0:55|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
63,TYSV190302T1,210200A00RH193000292,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D05,TYSV190302T1,3,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.17,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.159 70:57:bf:3b:9f:c5|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
64,TYSV190302G9,210200A00RH193000280,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E03,TYSV190302G9,2,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.137,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.160 70:57:bf:3b:9d:85|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
65,TYSV190302TG,210200A00RH193000296,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-D04,TYSV190302TG,5,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.6.18,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.161 70:57:bf:3b:9f:bf|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
66,TYSV190302XA,210200A00RH193000297,数据库,NULL,SH3-10G,0,2,DC-Watson,1001,0,401-E03,TYSV190302XA,1,2,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.0.2.136,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,H3C,NULL,0,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond1 10.0.6.162 70:57:bf:3b:9a:49|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,1,7
67,TYSV190302X6,210200A00QH193002113,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,401-E08,TYSV190302X6,7,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.3.37,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,H3C,NULL,306,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond0  66:cc:cb:70:2f:30|bond1 10.0.3.37 34:6b:5b:23:6e:b0|eth0  34:6b:5b:23:6e:b0|eth1  34:6b:5b:23:6e:b0|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:15:bd:72|veth_15BD7293  fe:54:00:15:bd:72|veth_32C22828  fe:54:00:32:c2:28|veth_36BD6C88  fe:54:00:36:bd:6c|veth_44C3DFc9  fe:54:00:44:c3:df|veth_897C526e  fe:54:00:89:7c:52|veth_9F61EA79  fe:54:00:9f:61:ea|veth_A4B5D48a  fe:54:00:a4:b5:d4|veth_AE765350  fe:54:00:ae:76:53|veth_E452DA44  fe:54:00:e4:52:da|veth_F95008b9  fe:54:00:f9:50:08,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
68,TYSV190302FX,210200A00QH193002095,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,401-B05,TYSV190302FX,6,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.3.158,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,H3C,NULL,306,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond0  be:44:c6:28:56:cb|bond1 10.0.3.158 70:57:bf:39:8f:97|eth0  70:57:bf:39:8f:97|eth1  70:57:bf:39:8f:97|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:08:f0:0a|veth_08F00Ad2  fe:54:00:08:f0:0a|veth_1D4BE005  fe:54:00:1d:4b:e0|veth_2DE3E9cb  fe:54:00:2d:e3:e9|veth_49433C4f  fe:54:00:49:43:3c|veth_6A3B648e  fe:54:00:6a:3b:64|veth_8F86972e  fe:54:00:8f:86:97|veth_9A0868af  fe:54:00:9a:08:68|veth_E4886177  fe:54:00:e4:88:61|veth_EE67A82a  fe:54:00:ee:67:a8,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
69,TYSV190302RF,210200A00QH193002104,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,401-B05,TYSV190302RF,9,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.3.161,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,H3C,NULL,306,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond0  06:0b:d3:4b:cb:a8|bond1 10.0.3.161 70:57:bf:39:8f:8b|eth0  70:57:bf:39:8f:8b|eth1  70:57:bf:39:8f:8b|gre0  fe:ff:ff:ff:ff:ff|gre66235  fe:ff:ff:ff:ff:ff|gre66476  fe:ff:ff:ff:ff:ff|gre67228  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr66235  fe:ff:ff:ff:ff:ff|vbr66476  fe:ff:ff:ff:ff:ff|vbr67228  fe:54:00:f4:db:63|vbr67264  fe:54:00:7b:56:e0|veni_vFspW0GZ  fe:90:6f:e4:b7:69|veth_7B56E028  fe:54:00:7b:56:e0|veth_BE2842a1  fe:54:00:be:28:42|veth_D9DABA96  fe:54:00:d9:da:ba|veth_F4DB635d  fe:54:00:f4:db:63,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
70,TYSV190302TP,210200A00QH193002107,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,0401-D07,TYSV190302TP,7,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.6.176,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,H3C,NULL,306,NULL,NULL,2019-04-01 13:57:28,NULL,NULL,0,NULL,NULL,bond0  06:26:6f:f3:4a:d8|bond1 10.0.6.176 70:57:bf:39:90:86|eth0  70:57:bf:39:90:86|eth1  70:57:bf:39:90:86|gre0  fe:ff:ff:ff:ff:ff|gre66134  fe:ff:ff:ff:ff:ff|gre66476  fe:ff:ff:ff:ff:ff|gre66676  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr66134  fe:54:00:e5:6d:7f|vbr66476  fe:54:00:b5:16:40|vbr66676  fe:54:00:79:ab:da|vbr67264  fe:54:00:0b:a6:2b|veni_vFsp4iPU  fe:90:6f:21:67:8a|veni_vFspw2Tx  fe:90:6f:86:4b:4b|veth_0BA62Bdc  fe:54:00:0b:a6:2b|veth_1BB883c4  fe:54:00:1b:b8:83|veth_5588F275  fe:54:00:55:88:f2|veth_6F336881  fe:54:00:6f:33:68|veth_79ABDAe6  fe:54:00:79:ab:da|veth_7BBBF389  fe:54:00:7b:bb:f3|veth_B516404d  fe:54:00:b5:16:40|veth_B7BB3136  fe:54:00:b7:bb:31|veth_C3C6E670  fe:54:00:c3:c6:e6|veth_C5E411a0  fe:54:00:c5:e4:11|veth_E56D7F24  fe:54:00:e5:6d:7f|veth_E84C26e1  fe:54:00:e8:4c:26|veth_EC2A7128  fe:54:00:ec:2a:71|veth_F4B45483  fe:54:00:f4:b4:54|veth_F9AA9Ae4  fe:54:00:f9:aa:9a,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
